-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382;-84524770.485646382
0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;70814368.763400197;0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;0;0;0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;70814368.763400197;0;0;70814368.763400197;0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;70814368.763400197;70814368.763400197;70814368.763400197;0;70814368.763400197;0;0;70814368.763400197;0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;70814368.763400197;70814368.763400197;0;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;70814368.763400197;0;0;70814368.763400197;70814368.763400197
-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;0;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011;-112637675.78547011
0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;0;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;-482634417.06641322;0;-482634417.06641322;0;-482634417.06641322
-87154214.009722129;0;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;0;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129;-87154214.009722129
-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;0;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;0;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038;-60435252.570615038
-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156;-33737461.60405156
-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849;-5916173.3430658849
-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954;-67656168.526822954
-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;0;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;0;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;0;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669;-481054561.60877669
-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;0;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;0;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;0;-889809902.43375671;-889809902.43375671;0;-889809902.43375671;-889809902.43375671;-889809902.43375671;0;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;0;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;0;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671;-889809902.43375671
469434494.20577258;0;0;0;0;0;469434494.20577258;469434494.20577258;0;0;469434494.20577258;469434494.20577258;469434494.20577258;0;0;469434494.20577258;0;469434494.20577258;469434494.20577258;0;469434494.20577258;0;0;0;0;469434494.20577258;0;469434494.20577258;469434494.20577258;0;469434494.20577258;0;0;469434494.20577258;469434494.20577258;469434494.20577258;0;0;0;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;0;469434494.20577258;0;0;469434494.20577258;0;469434494.20577258;0;469434494.20577258;0;469434494.20577258;0;0;0;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;0;469434494.20577258;469434494.20577258;469434494.20577258;0;469434494.20577258;469434494.20577258;0;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;0;0;469434494.20577258;0;0;0;469434494.20577258;0;469434494.20577258;469434494.20577258;469434494.20577258;0;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;0;469434494.20577258;469434494.20577258;469434494.20577258;469434494.20577258;0;0
496958425.601717;0;496958425.601717;0;496958425.601717;0;496958425.601717;0;0;0;496958425.601717;496958425.601717;496958425.601717;496958425.601717;0;496958425.601717;496958425.601717;496958425.601717;0;0;0;0;496958425.601717;0;496958425.601717;0;0;0;496958425.601717;496958425.601717;0;496958425.601717;0;496958425.601717;0;0;496958425.601717;0;0;496958425.601717;0;0;496958425.601717;0;0;496958425.601717;496958425.601717;496958425.601717;496958425.601717;0;496958425.601717;0;0;0;496958425.601717;0;496958425.601717;0;496958425.601717;496958425.601717;496958425.601717;0;496958425.601717;496958425.601717;0;496958425.601717;496958425.601717;0;496958425.601717;0;496958425.601717;0;0;0;0;496958425.601717;0;0;0;496958425.601717;496958425.601717;496958425.601717;496958425.601717;496958425.601717;0;496958425.601717;496958425.601717;0;0;0;0;0;0;496958425.601717;496958425.601717;496958425.601717;496958425.601717;496958425.601717;0;0;0;496958425.601717;496958425.601717;0;0;496958425.601717;0;496958425.601717
0;0;381796051.62122285;381796051.62122285;0;381796051.62122285;0;0;381796051.62122285;0;381796051.62122285;0;381796051.62122285;381796051.62122285;381796051.62122285;0;0;381796051.62122285;381796051.62122285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381796051.62122285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381796051.62122285;0;381796051.62122285;0;0;0;0;0;381796051.62122285;381796051.62122285;381796051.62122285;0;0;0;0;381796051.62122285;0;0;381796051.62122285;0;0;381796051.62122285;381796051.62122285;0;0;0;0;0;381796051.62122285;0;0;0;0;0;0;0;0;0;381796051.62122285;381796051.62122285;0;381796051.62122285;0;0;0;0;0;0;0;0
941656386.62113059;941656386.62113059;0;0;0;0;0;941656386.62113059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;941656386.62113059;0;0;941656386.62113059;941656386.62113059;0;941656386.62113059;0;0;0;941656386.62113059;0;0;0;0;0;0;941656386.62113059;0;0;0;941656386.62113059;0;941656386.62113059;0;0;941656386.62113059;0;0;941656386.62113059;0;941656386.62113059;0;941656386.62113059;0;0;941656386.62113059;0;0;941656386.62113059;0;0;0;0;941656386.62113059;0;941656386.62113059;0;0;0;0;0;941656386.62113059;0;0;941656386.62113059;941656386.62113059;0;0;941656386.62113059;0;0;0;0;941656386.62113059;941656386.62113059;941656386.62113059;0;941656386.62113059;941656386.62113059;0;941656386.62113059;0;0;941656386.62113059;0;0;0;0;941656386.62113059;0;0
-2499162782.6539278;-2499162782.6539278;0;-2499162782.6539278;0;0;0;0;-2499162782.6539278;0;0;-2499162782.6539278;0;0;0;0;0;0;0;0;-2499162782.6539278;0;0;-2499162782.6539278;-2499162782.6539278;0;0;0;0;0;0;0;-2499162782.6539278;0;0;0;0;-2499162782.6539278;0;0;0;-2499162782.6539278;-2499162782.6539278;0;0;-2499162782.6539278;0;0;-2499162782.6539278;-2499162782.6539278;0;-2499162782.6539278;-2499162782.6539278;0;0;-2499162782.6539278;-2499162782.6539278;0;0;0;0;0;0;0;0;0;0;0;0;-2499162782.6539278;-2499162782.6539278;-2499162782.6539278;0;0;0;-2499162782.6539278;0;0;0;0;0;0;0;0;0;0;0;0;0;-2499162782.6539278;0;0;-2499162782.6539278;-2499162782.6539278;0;0;0;-2499162782.6539278;-2499162782.6539278;0;0;0;0;0;0;0;0;0
1262482944.33164;0;0;1262482944.33164;0;0;1262482944.33164;0;1262482944.33164;0;1262482944.33164;0;0;1262482944.33164;1262482944.33164;0;1262482944.33164;1262482944.33164;0;1262482944.33164;1262482944.33164;0;0;1262482944.33164;1262482944.33164;0;0;1262482944.33164;1262482944.33164;0;1262482944.33164;0;0;1262482944.33164;0;1262482944.33164;1262482944.33164;0;1262482944.33164;1262482944.33164;0;1262482944.33164;0;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;0;0;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;0;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;0;1262482944.33164;0;1262482944.33164;0;1262482944.33164;1262482944.33164;0;0;0;0;0;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;0;0;0;0;1262482944.33164;1262482944.33164;0;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;0;1262482944.33164;0;0;1262482944.33164;0;1262482944.33164;1262482944.33164;0;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;0;1262482944.33164;0;1262482944.33164;1262482944.33164;1262482944.33164;1262482944.33164;0
